ID;Tipo;SKU;Nombre;Publicado;¿Está destacado?;Visibilidad en el catálogo;Descripción corta;Descripción;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¿En inventario?;Inventario;Cantidad de bajo inventario;¿Permitir reservas de productos agotados?;¿Vendido individualmente?;Peso (kg);Longitud (cm);Anchura (cm);Altura (cm);¿Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categorías;Etiquetas;Clase de envío;Imágenes;Límite de descargas;Días de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del botón;Posición
6370;simple;4695;VIHA Floral Coffe x24;1;0;visible;VIHA Floral Coffe x24;;;;taxable;;1;;;0;0;;;;;1;;;2112;Bazar;;;;;;;;;;;;0
6371;simple;4696;VIHA Lacy Basket 12 Lts VC030 (20);1;0;visible;VIHA Lacy Basket 12 Lts VC030 (20);;;;taxable;;1;;;0;0;;;;;1;;;299;Bazar;;;;;;;;;;;;0
6372;simple;4697;VIHA Tarro Ponte 3.5 Lts VC066;1;0;visible;VIHA Tarro Ponte 3.5 Lts VC066;;;;taxable;;1;;;0;0;;;;;1;;;261;Bazar;;;;;;;;;;;;0
6373;simple;4698;VIHA Ensaladera Conica 2 Lts BG440M (48);1;0;visible;VIHA Ensaladera Conica 2 Lts BG440M (48);;;;taxable;;1;;;0;0;;;;;1;;;218;Bazar;;;;;;;;;;;;0
6374;simple;4699;VIHA Ensaladera Conica 4 Lts BG441M (36);1;0;visible;VIHA Ensaladera Conica 4 Lts BG441M (36);;;;taxable;;1;;;0;0;;;;;1;;;375;Bazar;;;;;;;;;;;;0
6375;simple;4700;VIHA Bowl Conico 200ml BG253M (72);1;0;visible;VIHA Bowl Conico 200ml BG253M (72);;;;taxable;;1;;;0;0;;;;;1;;;87;Bazar;;;;;;;;;;;;0
6376;simple;4702;Velas Fiesta Numerote Gibre N?1 C (75);1;0;visible;Velas Fiesta Numerote Gibre N?1 C (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Varios;;;;;;;;;;;;0
6377;simple;4703;Velas Fiesta Numerote Gibre N?2 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?2 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6378;simple;4704;Velas Fiesta Numerote Gibre N?3 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?3 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6379;simple;4705;Velas Fiesta Numerote Gibre N?4 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?4 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6380;simple;4706;Velas Fiesta Numerote Gibre N?5 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?5 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6381;simple;4707;Velas Fiesta Numerote Gibre N?6 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?6 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6382;simple;4708;Velas Fiesta Numerote Gibre N?7 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?7 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6383;simple;4709;Velas Fiesta Numerote Gibre N?8 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?8 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6384;simple;4710;Velas Fiesta Numerote Gibre N?9 B (75);1;0;visible;Velas Fiesta Numerote Gibre N?9 B (75);;;;taxable;;1;;;0;0;;;;;1;;;37;Sin Categoria;;;;;;;;;;;;0
6385;simple;4713;Oleo Calcareo Estrella 500ml (12);1;0;visible;Oleo Calcareo Estrella 500ml (12);;;;taxable;;1;;;0;0;;;;;1;;;336;Perfumeria;;;;;;;;;;;;0
6386;simple;4714;Oleo Calcareo Estrella 950ml (6);1;0;visible;Oleo Calcareo Estrella 950ml (6);;;;taxable;;1;;;0;0;;;;;1;;;485;Perfumeria;;;;;;;;;;;;0
6387;simple;4716;VIHA Bonny Storage 4Lts VC010 (24);1;0;visible;VIHA Bonny Storage 4Lts VC010 (24);;;;taxable;;1;;;0;0;;;;;1;;;285;Bazar;;;;;;;;;;;;0
6388;simple;4717;VIHA Ivy Basket 8Lts VC015 (24);1;0;visible;VIHA Ivy Basket 8Lts VC015 (24);;;;taxable;;1;;;0;0;;;;;1;;;255;Sin Categoria;;;;;;;;;;;;0
6389;simple;4718;Energizer cargador Rech Mini CH2PC4+2AA;1;0;visible;Energizer cargador Rech Mini CH2PC4+2AA;;;;taxable;;1;;;0;0;;;;;1;;;1490;Sin Categoria;;;;;;;;;;;;0
6390;simple;4722;Naipes Padrino 40u Espa?ola x6;1;0;visible;Naipes Padrino 40u Espa?ola x6;;;;taxable;;1;;;0;0;;;;;1;;;650;Sin Categoria;;;;;;;;;;;;0
6391;simple;4726;Bolsa Res. SP ROJA 200u 80x110;1;0;visible;Bolsa Res. SP ROJA 200u 80x110;;;;taxable;;1;;;0;0;;;;;1;;;3950;Libreria;;;;;;;;;;;;0
6392;simple;4727;Bolsa Res. SP ROJA 200u 90x120;1;0;visible;Bolsa Res. SP ROJA 200u 90x120;;;;taxable;;1;;;0;0;;;;;1;;;4860;Libreria;;;;;;;;;;;;0
6393;simple;4728;VIHA Esponja Exfoliante x2u   81248 (300);1;0;visible;VIHA Esponja Exfoliante x2u   81248 (300);;;;taxable;;1;;;0;0;;;;;1;;;113;Perfumeria;;;;;;;;;;;;0
6394;simple;4731;Guante Nitrilo Desc. x100 G/;1;0;visible;Guante Nitrilo Desc. x100 G/;;;;taxable;;1;;;0;0;;;;;1;;;2520;Sin Categoria;;;;;;;;;;;;0
6395;simple;4732;NP Organizador de calzado;1;0;visible;NP Organizador de calzado;;;;taxable;;1;;;0;0;;;;;1;;;80;Bazar;;;;;;;;;;;;0
6396;simple;4733;NP Rollo Cocina Celestial 3x12;1;0;visible;NP Rollo Cocina Celestial 3x12;;;;taxable;;1;;;0;0;;;;;1;;;660;Libreria;;;;;;;;;;;;0
6397;simple;4734;Influencia Rociador Gatillo 250cc;1;0;visible;Influencia Rociador Gatillo 250cc;;;;taxable;;1;;;0;0;;;;;1;;;110;Sin Categoria;;;;;;;;;;;;0
6398;simple;4735;NP Rec. Residuo Pedal 10 Litros;1;0;visible;NP Rec. Residuo Pedal 10 Litros;;;;taxable;;1;;;0;0;;;;;1;;;558;Bazar;;;;;;;;;;;;0
6399;simple;4736;NP Mantequera Plastica;1;0;visible;NP Mantequera Plastica;;;;taxable;;1;;;0;0;;;;;1;;;160;Bazar;;;;;;;;;;;;0
6400;simple;4740;Beru Mate Decorado x18;1;0;visible;Beru Mate Decorado x18;;;;taxable;;1;;;0;0;;;;;1;;;4398;Bazar;;;;;;;;;;;;0
6401;simple;4741;C.Arg. Gin Pink New Style 1000cc x6;1;0;visible;C.Arg. Gin Pink New Style 1000cc x6;;;;taxable;;1;;;0;0;;;;;1;;;978;Comestible;;;;;;;;;;;;0
6402;simple;4742;C.Arg. Gin Citric New Style 1000cc x6;1;0;visible;C.Arg. Gin Citric New Style 1000cc x6;;;;taxable;;1;;;0;0;;;;;1;;;978;Comestible;;;;;;;;;;;;0
6403;simple;4743;C.Arg. Gin Spicy New Style 1000cc x6;1;0;visible;C.Arg. Gin Spicy New Style 1000cc x6;;;;taxable;;1;;;0;0;;;;;1;;;978;Comestible;;;;;;;;;;;;0
6404;simple;4745;NP Bolsa Ropa Conserv. al vacio x6;1;0;visible;NP Bolsa Ropa Conserv. al vacio x6;;;;taxable;;1;;;0;0;;;;;1;;;1545;Libreria;;;;;;;;;;;;0
6405;simple;4746;QM Crema dental Kolynos 3Acc 70gr x12;1;0;visible;QM Crema dental Kolynos 3Acc 70gr x12;;;;taxable;;1;;;0;0;;;;;1;;;990;Sin Categoria;;;;;;;;;;;;0
6406;simple;4748;C.Arg.Vodka Sandia New Style 1000cc x6;1;0;visible;C.Arg.Vodka Sandia New Style 1000cc x6;;;;taxable;;1;;;0;0;;;;;1;;;1115;Comestible;;;;;;;;;;;;0
6407;simple;4749;GEM. Cesto ropa rect. 50L blanco;1;0;visible;GEM. Cesto ropa rect. 50L blanco;;;;taxable;;1;;;0;0;;;;;1;;;1270;Bazar;;;;;;;;;;;;0
6408;simple;4750;LM St Tropez 930ml Sh Ceramidas x12;1;0;visible;LM St Tropez 930ml Sh Ceramidas x12;;;;taxable;;1;;;0;0;;;;;1;;;1295;Perfumeria;;;;;;;;;;;;0
6409;simple;4751;LM St Tropez 930ml Sh Manzana x12;1;0;visible;LM St Tropez 930ml Sh Manzana x12;;;;taxable;;1;;;0;0;;;;;1;;;1295;Perfumeria;;;;;;;;;;;;0
6410;simple;4752;LM St Tropez 930ml Ac Manzana x12;1;0;visible;LM St Tropez 930ml Ac Manzana x12;;;;taxable;;1;;;0;0;;;;;1;;;1295;Perfumeria;;;;;;;;;;;;0
6411;simple;4753;LM St Tropez 930ml Ac Ceramidas x12;1;0;visible;LM St Tropez 930ml Ac Ceramidas x12;;;;taxable;;1;;;0;0;;;;;1;;;1295;Perfumeria;;;;;;;;;;;;0
6412;simple;4754;VIHA Taza Bicolor SU275;1;0;visible;VIHA Taza Bicolor SU275;;;;taxable;;1;;;0;0;;;;;1;;;100;Bazar;;;;;;;;;;;;0
6413;simple;4756;Astro Jabon Pan Bco. 150gr x56;1;0;visible;Astro Jabon Pan Bco. 150gr x56;;;;taxable;;1;;;0;0;;;;;1;;;950;Libreria;;;;;;;;;;;;0
6414;simple;4757;Arom. Newscent Deseo;1;0;visible;Arom. Newscent Deseo;;;;taxable;;1;;;0;0;;;;;1;;;178;Libreria;;;;;;;;;;;;0
6415;simple;4758;Klein Peine Colita x12;1;0;visible;Klein Peine Colita x12;;;;taxable;;1;;;0;0;;;;;1;;;160;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/12/WhatsApp-Image-2022-01-14-at-19.14.56.jpeg, http://c2390850.ferozo.com/wp-content/uploads/2021/12/WhatsApp-Image-2022-01-14-at-19.14.56.jpeg;;;;;;;;;0
6416;simple;4759;Klein Peine Familiar x12;1;0;visible;Klein Peine Familiar x12;;;;taxable;;1;;;0;0;;;;;1;;;245;Perfumeria;;;;;;;;;;;;0
6417;simple;4760;Klein Peine Bolsillo x12;1;0;visible;Klein Peine Bolsillo x12;;;;taxable;;1;;;0;0;;;;;1;;;140;Perfumeria;;;;;;;;;;;;0
6418;simple;4761;Klein Peine Peluquero x12;1;0;visible;Klein Peine Peluquero x12;;;;taxable;;1;;;0;0;;;;;1;;;150;Perfumeria;;;;;;;;;;;;0
6419;simple;4762;Klein Cinta Porta Chupete x2;1;0;visible;Klein Cinta Porta Chupete x2;;;;taxable;;1;;;0;0;;;;;1;;;190;Perfumeria;;;;;;;;;;;;0
6420;simple;4767;C.Arg. Whisky Gloucester HONEY 750cc x6;1;0;visible;C.Arg. Whisky Gloucester HONEY 750cc x6;;;;taxable;;1;;;0;0;;;;;1;;;960;Sin Categoria;;;;;;;;;;;;0
6421;simple;4768;C.Arg. Whisky Gloucester FIRE 750cc x6;1;0;visible;C.Arg. Whisky Gloucester FIRE 750cc x6;;;;taxable;;1;;;0;0;;;;;1;;;960;Sin Categoria;;;;;;;;;;;;0
6422;simple;4769;Blem Renueva Aero 360cc (12);1;0;visible;Blem Renueva Aero 360cc (12);;;;taxable;;1;;;0;0;;;;;1;;;242;Libreria;;;;;;;;;;;;0
6423;simple;4771;CLIO Alcohol en Aerosol x12;1;0;visible;CLIO Alcohol en Aerosol x12;;;;taxable;;1;;;0;0;;;;;1;;;1380;Libreria;;;;;;;;;;;;0
6424;simple;4777;Alcohol Smell Fresh 500ml x12;1;0;visible;Alcohol Smell Fresh 500ml x12;;;;taxable;;1;;;0;0;;;;;1;;;1170;Perfumeria;;;;;;;;;;;;0
6425;simple;4779;Cari?o Esc. Inst. Anden Barren.80cm B/Plast.;1;0;visible;Cari?o Esc. Inst. Anden Barren.80cm B/Plast.;;;;taxable;;1;;;0;0;;;;;1;;;600;Libreria;;;;;;;;;;;;0
6426;simple;4781;Wass. Crema 60cc Marron Claro x6;1;0;visible;Wass. Crema 60cc Marron Claro x6;;;;taxable;;1;;;0;0;;;;;1;;;819;Sin Categoria;;;;;;;;;;;;0
6427;simple;4782;Wass. Crema 60cc Incolora x6;1;0;visible;Wass. Crema 60cc Incolora x6;;;;taxable;;1;;;0;0;;;;;1;;;819;Libreria;;;;;;;;;;;;0
6428;simple;4783;Wass. Renovador 80cc Negro (12);1;0;visible;Wass. Renovador 80cc Negro (12);;;;taxable;;1;;;0;0;;;;;1;;;90;Libreria;;;;;;;;;;;;0
6429;simple;4784;Wass. REX Espuma Limp.Multiuso Aero (6);1;0;visible;Wass. REX Espuma Limp.Multiuso Aero (6);;;;taxable;;1;;;0;0;;;;;1;;;230;Libreria;;;;;;;;;;;;0
6430;simple;4785;Limp. REC. 900x15;1;0;visible;Limp. REC. 900x15;;;;taxable;;1;;;0;0;;;;;1;;;420;Sin Categoria;;;;;;;;;;;;0
6431;simple;4790;Barbijo NaNoDak;1;0;visible;Barbijo NaNoDak;;;;taxable;;1;;;0;0;;;;;1;;;440;Varios;;;;;;;;;;;;0
6432;simple;4791;Influencia Sanitizante 5Lts;1;0;visible;Influencia Sanitizante 5Lts;;;;taxable;;1;;;0;0;;;;;1;;;755;Varios;;;;;;;;;;;;0
6433;simple;4792;Influencia Rociador Gatillo 1L;1;0;visible;Influencia Rociador Gatillo 1L;;;;taxable;;1;;;0;0;;;;;1;;;150;Bazar;;;;;;;;;;;;0
6434;simple;4793;Hig.Elegante 12x120 mts-902;1;0;visible;Hig.Elegante 12x120 mts-902;;;;taxable;;1;;;0;0;;;;;1;;;905;Papeleria;;;;;;;;;;;;0
6435;simple;4796;NP Regadera 8 Lts;1;0;visible;NP Regadera 8 Lts;;;;taxable;;1;;;0;0;;;;;1;;;630;Bazar;;;;;;;;;;;;0
6436;simple;4797;NP Paragua Transparente;1;0;visible;NP Paragua Transparente;;;;taxable;;1;;;0;0;;;;;1;;;250;Bazar;;;;;;;;;;;;0
6437;simple;4799;Madalena Valente c/chocolate x14;1;0;visible;Madalena Valente c/chocolate x14;;;;taxable;;1;;;0;0;;;;;1;;;1143;Sin Categoria;;;;;;;;;;;;0
6438;simple;4801;Jabon toc. Plusbelle Reconxion x81;1;0;visible;Jabon toc. Plusbelle Reconxion x81;;;;taxable;;1;;;0;0;;;;;1;;;4090;Perfumeria;;;;;;;;;;;;0
6439;simple;4804;Detergente Magistral 500ml Limon x20;1;0;visible;Detergente Magistral 500ml Limon x20;;;;taxable;;1;;;0;0;;;;;1;;;3710;Sin Categoria;;;;;;;;;;;;0
6440;simple;4805;Beru Balde 12 Litros;1;0;visible;Beru Balde 12 Litros;;;;taxable;;1;;;0;0;;;;;1;;;240;Bazar;;;http://c2390850.ferozo.com/wp-content/uploads/2021/12/Screenshot_202.png, http://c2390850.ferozo.com/wp-content/uploads/2021/12/Screenshot_202.png;;;;;;;;;0
6441;simple;4807;LALO Cabo madera 1.30cm color;1;0;visible;LALO Cabo madera 1.30cm color;;;;taxable;;1;;;0;0;;;;;1;;;60;Sin Categoria;;;;;;;;;;;;0
6442;simple;4809;AVEL. Termo Chimarrita Safari x6;1;0;visible;AVEL. Termo Chimarrita Safari x6;;;;taxable;;1;;;0;0;;;;;1;;;7250;Bazar;;;;;;;;;;;;0
6443;simple;4810;AVEL. Termo Chimarrita Green x6;1;0;visible;AVEL. Termo Chimarrita Green x6;;;;taxable;;1;;;0;0;;;;;1;;;7250;Bazar;;;;;;;;;;;;0
6444;simple;4811;AVEL. Termo Chimarrita Rosa x6;1;0;visible;AVEL. Termo Chimarrita Rosa x6;;;;taxable;;1;;;0;0;;;;;1;;;7250;Bazar;;;;;;;;;;;;0
6445;simple;4812;AVEL. Termo Chimarrita Negro x6;1;0;visible;AVEL. Termo Chimarrita Negro x6;;;;taxable;;1;;;0;0;;;;;1;;;7250;Bazar;;;;;;;;;;;;0
6446;simple;4813;AVEL. termo Chimarrita Marron x6;1;0;visible;AVEL. termo Chimarrita Marron x6;;;;taxable;;1;;;0;0;;;;;1;;;7250;Bazar;;;;;;;;;;;;0
6447;simple;4814;ALGABO Sally Alcohol gel Pocket 60ml x15;1;0;visible;ALGABO Sally Alcohol gel Pocket 60ml x15;;;;taxable;;1;;;0;0;;;;;1;;;2100;Sin Categoria;;;;;;;;;;;;0
6448;simple;4815;ALGABO Zombies Alcohol gel 60ml x15;1;0;visible;ALGABO Zombies Alcohol gel 60ml x15;;;;taxable;;1;;;0;0;;;;;1;;;2100;Perfumeria;;;;;;;;;;;;0
6449;simple;4816;ALGABO Quitaesmal. Gel 100ml Xtreme (18);1;0;visible;ALGABO Quitaesmal. Gel 100ml Xtreme (18);;;;taxable;;1;;;0;0;;;;;1;;;95;Perfumeria;;;;;;;;;;;;0
6450;simple;4817;ALGABO x300ml Doy Pack Ac. Detox;1;0;visible;ALGABO x300ml Doy Pack Ac. Detox;;;;taxable;;1;;;0;0;;;;;1;;;53;Sin Categoria;;;;;;;;;;;;0
6451;simple;4818;ALGABO x300ml Doy Pack Sh Detox (12);1;0;visible;ALGABO x300ml Doy Pack Sh Detox (12);;;;taxable;;1;;;0;0;;;;;1;;;53;Sin Categoria;;;;;;;;;;;;0
6452;simple;4819;ALGABO x300ml Doy Pack Sh Coco y Lec (12);1;0;visible;ALGABO x300ml Doy Pack Sh Coco y Lec (12);;;;taxable;;1;;;0;0;;;;;1;;;53;Sin Categoria;;;;;;;;;;;;0
6453;simple;4821;ODORONO Aero 150ml x12;1;0;visible;ODORONO Aero 150ml x12;;;;taxable;;1;;;0;0;;;;;1;;;1070;Perfumeria;;;;;;;;;;;;0
6454;simple;4822;Barbijo Athom-Protec;1;0;visible;Barbijo Athom-Protec;;;;taxable;;1;;;0;0;;;;;1;;;470;Sin Categoria;;;;;;;;;;;;0
6455;simple;4829;NS Vaporizador x250cc;1;0;visible;NS Vaporizador x250cc;;;;taxable;;1;;;0;0;;;;;1;;;85;Bazar;;;;;;;;;;;;0
6456;simple;4830;Alcohol Ibatin 4,5Lts x3;1;0;visible;Alcohol Ibatin 4,5Lts x3;;;;taxable;;1;;;0;0;;;;;1;;;2440;Libreria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/Screenshot_162.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/Screenshot_162.png;;;;;;;;;0
6457;simple;4832;Encanta Rociador 500ml;1;0;visible;Encanta Rociador 500ml;;;;taxable;;1;;;0;0;;;;;1;;;130;Bazar;;;;;;;;;;;;0
6458;simple;4833;Encanta Rociador 1000cc;1;0;visible;Encanta Rociador 1000cc;;;;taxable;;1;;;0;0;;;;;1;;;150;Bazar;;;;;;;;;;;;0
6459;simple;4834;Encanta Rociador 250ml;1;0;visible;Encanta Rociador 250ml;;;;taxable;;1;;;0;0;;;;;1;;;110;Bazar;;;;;;;;;;;;0
6460;simple;4835;Encanta TAPA Rociador;1;0;visible;Encanta TAPA Rociador;;;;taxable;;1;;;0;0;;;;;1;;;65;Bazar;;;;;;;;;;;;0
6461;simple;4836;HADIBELL Crema Acida x370 (12);1;0;visible;HADIBELL Crema Acida x370 (12);;;;taxable;;1;;;0;0;;;;;1;;;150;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/12/Crema-Acrida.jpg, http://c2390850.ferozo.com/wp-content/uploads/2021/12/Crema-Acrida.jpg;;;;;;;;;0
6462;simple;4838;Yerba Verdeflor c/palo 12x500 grs;1;0;visible;Yerba Verdeflor c/palo 12x500 grs;;;;taxable;;1;;;0;0;;;;;1;;;2170;Comestible;;;;;;;;;;;;0
6463;simple;4839;Yerba Verdeflor Serrana Premiun 12x500 grs;1;0;visible;Yerba Verdeflor Serrana Premiun 12x500 grs;;;;taxable;;1;;;0;0;;;;;1;;;2390;Comestible;;;;;;;;;;;;0
6464;simple;4841;Det. REC. 750cc x15;1;0;visible;Det. REC. 750cc x15;;;;taxable;;1;;;0;0;;;;;1;;;450;Sin Categoria;;;;;;;;;;;;0
6465;simple;4843;Nivea Fem. Deo Dry x12;1;0;visible;Nivea Fem. Deo Dry x12;;;;taxable;;1;;;0;0;;;;;1;;;1230;Sin Categoria;;;;;;;;;;;;0
6466;simple;4844;Nivea Fem. Deo Invisible x12;1;0;visible;Nivea Fem. Deo Invisible x12;;;;taxable;;1;;;0;0;;;;;1;;;1230;Sin Categoria;;;;;;;;;;;;0
6467;simple;4845;Nivea Fem. Deo Stres x12;1;0;visible;Nivea Fem. Deo Stres x12;;;;taxable;;1;;;0;0;;;;;1;;;1230;Sin Categoria;;;;;;;;;;;;0
6468;simple;4848;Suprabond Superpox acero;1;0;visible;Suprabond Superpox acero;;;;taxable;;1;;;0;0;;;;;1;;;230;Pegamentos;;;;;;;;;;;;0
6469;simple;4849;Suprabond Jeringa Somerset Cucaracha (12);1;0;visible;Suprabond Jeringa Somerset Cucaracha (12);;;;taxable;;1;;;0;0;;;;;1;;;225;Pegamentos;;;;;;;;;;;;0
6470;simple;4850;Suprabond Somerset Cebo Cucaracha (6);1;0;visible;Suprabond Somerset Cebo Cucaracha (6);;;;taxable;;1;;;0;0;;;;;1;;;220;Pegamentos;;;;;;;;;;;;0
6471;simple;4851;Suprabond Pega Rat Trampa P/LAUCHAS (15);1;0;visible;Suprabond Pega Rat Trampa P/LAUCHAS (15);;;;taxable;;1;;;0;0;;;;;1;;;245;Pegamentos;;;;;;;;;;;;0
6472;simple;4852;Suprabond Pega Rat Trampa P/RATAS (6);1;0;visible;Suprabond Pega Rat Trampa P/RATAS (6);;;;taxable;;1;;;0;0;;;;;1;;;400;Pegamentos;;;;;;;;;;;;0
6473;simple;4854;Suprabond ERPOX Acero-Juego Potes 105gs (12);1;0;visible;Suprabond ERPOX Acero-Juego Potes 105gs (12);;;;taxable;;1;;;0;0;;;;;1;;;495;Pegamentos;;;;;;;;;;;;0
6474;simple;4855;Suprabon Silicona x Pistola 280cc (12);1;0;visible;Suprabon Silicona x Pistola 280cc (12);;;;taxable;;1;;;0;0;;;;;1;;;410;Pegamentos;;;;;;;;;;;;0
6475;simple;4860;VIHA Frasco Vidr.Flap Jar 425ml KC224;1;0;visible;VIHA Frasco Vidr.Flap Jar 425ml KC224;;;;taxable;;1;;;0;0;;;;;1;;;160;Bazar;;;;;;;;;;;;0
6476;simple;4861;VIHA Frasco Vidr.Flap Jar 1000cc KC229;1;0;visible;VIHA Frasco Vidr.Flap Jar 1000cc KC229;;;;taxable;;1;;;0;0;;;;;1;;;230;Bazar;;;;;;;;;;;;0
6477;simple;4864;ALGABO Kids Piojos Ac. 500ml (11);1;0;visible;ALGABO Kids Piojos Ac. 500ml (11);;;;taxable;;1;;;0;0;;;;;1;;;240;Perfumeria;;;;;;;;;;;;0
6478;simple;4865;ALGABO Kids Piojos Sh. 500ml (11);1;0;visible;ALGABO Kids Piojos Sh. 500ml (11);;;;taxable;;1;;;0;0;;;;;1;;;240;Perfumeria;;;;;;;;;;;;0
6479;simple;4866;ALGABO Kids Set x2 Locion+Sh. Piojos (10);1;0;visible;ALGABO Kids Set x2 Locion+Sh. Piojos (10);;;;taxable;;1;;;0;0;;;;;1;;;410;Perfumeria;;;;;;;;;;;;0
6480;simple;4867;ALGABO Alcohol c/glicerina Spray 125ml (16);1;0;visible;ALGABO Alcohol c/glicerina Spray 125ml (16);;;;taxable;;1;;;0;0;;;;;1;;;100;Perfumeria;;;;;;;;;;;;0
6481;simple;4868;ALGABO Alcohol c/glicerina Spray 500ml (6);1;0;visible;ALGABO Alcohol c/glicerina Spray 500ml (6);;;;taxable;;1;;;0;0;;;;;1;;;193;Perfumeria;;;;;;;;;;;;0
6482;simple;4869;MT Termo Mate Listo 101 (20);1;0;visible;MT Termo Mate Listo 101 (20);;;;taxable;;1;;;0;0;;;;;1;;;249;Bazar;;;;;;;;;;;;0
6483;simple;4876;Secador Sec-Rap 50cm blanco x12;1;0;visible;Secador Sec-Rap 50cm blanco x12;;;;taxable;;1;;;0;0;;;;;1;;;1460;Sin Categoria;;;;;;;;;;;;0
6484;simple;4879;Azufre RJ x5 (20);1;0;visible;Azufre RJ x5 (20);;;;taxable;;1;;;0;0;;;;;1;;;50;Varios;;;;;;;;;;;;0
6485;simple;4880;Astro Jabon Hotel envuelto;1;0;visible;Astro Jabon Hotel envuelto;;;;taxable;;1;;;0;0;;;;;1;;;480;Perfumeria;;;;;;;;;;;;0
6486;simple;4883;Bolsa ECO Res. 45x60 (200);1;0;visible;Bolsa ECO Res. 45x60 (200);;;;taxable;;1;;;0;0;;;;;1;;;40;Bolsas;;;;;;;;;;;;0
6487;simple;4884;Bolsa ECO Res. 80x110 (50);1;0;visible;Bolsa ECO Res. 80x110 (50);;;;taxable;;1;;;0;0;;;;;1;;;150;Bolsas;;;;;;;;;;;;0
6488;simple;4885;Bolsa ECO Res. 90x120 (50);1;0;visible;Bolsa ECO Res. 90x120 (50);;;;taxable;;1;;;0;0;;;;;1;;;175;Bolsas;;;;;;;;;;;;0
6489;simple;4886;Bolsa ECO Camiseta 30x40x100;1;0;visible;Bolsa ECO Camiseta 30x40x100;;;;taxable;;1;;;0;0;;;;;1;;;115;Varios;;;;;;;;;;;;0
6490;simple;4887;Bolsa ECO Camiseta 40x50x100;1;0;visible;Bolsa ECO Camiseta 40x50x100;;;;taxable;;1;;;0;0;;;;;1;;;185;Varios;;;;;;;;;;;;0
6491;simple;4888;Bolsa ECO Camiseta 45x60x100;1;0;visible;Bolsa ECO Camiseta 45x60x100;;;;taxable;;1;;;0;0;;;;;1;;;300;Bolsas;;;;;;;;;;;;0
6492;simple;4890;Bolsa ECO Bobina Troquelada 45x60;1;0;visible;Bolsa ECO Bobina Troquelada 45x60;;;;taxable;;1;;;0;0;;;;;1;;;550;Varios;;;;;;;;;;;;0
6493;simple;4891;Bolsa ECO Bobina Troquelada 20x30;1;0;visible;Bolsa ECO Bobina Troquelada 20x30;;;;taxable;;1;;;0;0;;;;;1;;;560;Varios;;;;;;;;;;;;0
6494;simple;4892;Bolsa ECO Bobina Troquelada 30x40;1;0;visible;Bolsa ECO Bobina Troquelada 30x40;;;;taxable;;1;;;0;0;;;;;1;;;560;Varios;;;;;;;;;;;;0
6495;simple;4893;Bolsa ECO Bobina Troquelada 35x45;1;0;visible;Bolsa ECO Bobina Troquelada 35x45;;;;taxable;;1;;;0;0;;;;;1;;;580;Varios;;;;;;;;;;;;0
6496;simple;4894;FL Rec. Residuo Tapa V/V  60 litros;1;0;visible;FL Rec. Residuo Tapa V/V  60 litros;;;;taxable;;1;;;0;0;;;;;1;;;1600;Bazar;;;;;;;;;;;;0
6497;simple;4895;FL Bandeja Multiuso 18 litros;1;0;visible;FL Bandeja Multiuso 18 litros;;;;taxable;;1;;;0;0;;;;;1;;;366;Bazar;;;;;;;;;;;;0
6498;simple;4896;FL Bandeja Multiuso 9,5 litros;1;0;visible;FL Bandeja Multiuso 9,5 litros;;;;taxable;;1;;;0;0;;;;;1;;;197;Bazar;;;;;;;;;;;;0
6499;simple;4897;FL Maceta Etrusca N?24;1;0;visible;FL Maceta Etrusca N?24;;;;taxable;;1;;;0;0;;;;;1;;;134;Bazar;;;;;;;;;;;;0
6500;simple;4898;FL Maceta Etrusca N?28;1;0;visible;FL Maceta Etrusca N?28;;;;taxable;;1;;;0;0;;;;;1;;;197;Bazar;;;;;;;;;;;;0
